call_id,customer_id,call_duration_seconds,call_time_of_day,call_outcome,order_value_vnd,agent_id,follow_up_required
CALL-77781,CUST-60961,216,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-64670,CUST-60961,136,Noon (11-13h),Success,1220000,AGT-003,False
CALL-36609,CUST-60961,287,Morning (8-11h),Success,2500000,AGT-003,False
CALL-24796,CUST-60961,64,Noon (11-13h),Success,1938000,AGT-020,False
CALL-23120,CUST-60961,270,Morning (8-11h),Success,1178000,AGT-012,False
CALL-33074,CUST-60961,93,Morning (8-11h),Success,1085000,AGT-001,False
CALL-56789,CUST-60961,50,Afternoon (13-17h),No Answer,0,AGT-001,False
CALL-12816,CUST-60961,137,Noon (11-13h),Success,1225000,AGT-002,False
CALL-84725,CUST-59347,110,Morning (8-11h),Not Interested,0,AGT-008,False
CALL-21271,CUST-59347,28,Evening (17-20h),No Answer,0,AGT-013,False
CALL-63199,CUST-49868,127,Evening (17-20h),Success,512000,AGT-004,False
CALL-37250,CUST-49868,239,Afternoon (13-17h),Success,642000,AGT-011,True
CALL-54347,CUST-49868,316,Morning (8-11h),Success,722000,AGT-002,False
CALL-62498,CUST-49868,215,Evening (17-20h),Success,1772000,AGT-013,False
CALL-15333,CUST-49868,60,Noon (11-13h),Not Interested,0,AGT-010,True
CALL-41532,CUST-49868,164,Afternoon (13-17h),Success,1065000,AGT-011,False
CALL-34356,CUST-49868,195,Afternoon (13-17h),Success,1094000,AGT-001,False
CALL-60446,CUST-88351,183,Afternoon (13-17h),Success,350000,AGT-001,False
CALL-41149,CUST-88351,59,Afternoon (13-17h),Success,1289000,AGT-005,False
CALL-81182,CUST-88351,91,Afternoon (13-17h),Success,490000,AGT-011,False
CALL-44734,CUST-88351,152,Evening (17-20h),Call Back Later,0,AGT-002,True
CALL-55834,CUST-15503,181,Afternoon (13-17h),Success,2500000,AGT-001,False
CALL-71283,CUST-30824,247,Afternoon (13-17h),Success,1171000,AGT-001,False
CALL-66752,CUST-30824,23,Morning (8-11h),Call Back Later,0,AGT-002,True
CALL-74014,CUST-30824,21,Afternoon (13-17h),No Answer,0,AGT-015,False
CALL-45080,CUST-30824,155,Morning (8-11h),Success,1765000,AGT-003,False
CALL-15210,CUST-30824,210,Noon (11-13h),Success,488000,AGT-001,False
CALL-20944,CUST-30824,97,Noon (11-13h),Not Interested,0,AGT-003,False
CALL-14753,CUST-30824,89,Afternoon (13-17h),Call Back Later,0,AGT-003,True
CALL-32542,CUST-30824,49,Morning (8-11h),Call Back Later,0,AGT-001,True
CALL-78197,CUST-30824,223,Morning (8-11h),Call Back Later,0,AGT-002,True
CALL-92369,CUST-50232,143,Morning (8-11h),Success,636000,AGT-001,False
CALL-97971,CUST-50232,177,Noon (11-13h),Success,1224000,AGT-002,False
CALL-51182,CUST-47752,105,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-22516,CUST-47752,93,Afternoon (13-17h),Success,366000,AGT-012,False
CALL-82889,CUST-47752,120,Afternoon (13-17h),No Answer,0,AGT-004,False
CALL-44786,CUST-47752,110,Morning (8-11h),No Answer,0,AGT-002,False
CALL-44156,CUST-47752,300,Afternoon (13-17h),Not Interested,0,AGT-004,False
CALL-28364,CUST-30083,44,Afternoon (13-17h),Call Back Later,0,AGT-018,True
CALL-63836,CUST-30083,226,Morning (8-11h),Success,913000,AGT-001,False
CALL-84168,CUST-30083,73,Afternoon (13-17h),Success,587000,AGT-003,False
CALL-57857,CUST-30083,89,Afternoon (13-17h),Success,2453000,AGT-003,False
CALL-63420,CUST-93652,155,Afternoon (13-17h),Success,1632000,AGT-002,False
CALL-76602,CUST-93652,206,Noon (11-13h),Success,945000,AGT-005,False
CALL-47331,CUST-93652,106,Morning (8-11h),Success,533000,AGT-012,False
CALL-80882,CUST-93652,41,Evening (17-20h),No Answer,0,AGT-014,False
CALL-87437,CUST-93652,378,Evening (17-20h),Not Interested,0,AGT-003,False
CALL-44042,CUST-93652,26,Morning (8-11h),No Answer,0,AGT-007,False
CALL-44839,CUST-31385,43,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-24712,CUST-31385,325,Afternoon (13-17h),Success,1001000,AGT-009,False
CALL-54066,CUST-31385,269,Noon (11-13h),Success,586000,AGT-013,False
CALL-15112,CUST-31385,345,Afternoon (13-17h),No Answer,0,AGT-001,False
CALL-73762,CUST-31385,73,Morning (8-11h),Not Interested,0,AGT-007,False
CALL-94618,CUST-31385,56,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-47539,CUST-70702,242,Noon (11-13h),Success,828000,AGT-013,False
CALL-62383,CUST-70702,39,Afternoon (13-17h),Success,1193000,AGT-002,False
CALL-77133,CUST-70702,57,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-73024,CUST-70702,27,Evening (17-20h),Success,712000,AGT-018,False
CALL-23696,CUST-70702,69,Noon (11-13h),Not Interested,0,AGT-002,False
CALL-29640,CUST-70702,49,Morning (8-11h),No Answer,0,AGT-005,False
CALL-29804,CUST-52777,34,Evening (17-20h),Not Interested,0,AGT-001,False
CALL-37426,CUST-52777,129,Afternoon (13-17h),Success,2500000,AGT-018,False
CALL-24987,CUST-52777,85,Evening (17-20h),Call Back Later,0,AGT-011,True
CALL-94146,CUST-75933,172,Afternoon (13-17h),Success,1040000,AGT-001,False
CALL-92257,CUST-75933,42,Afternoon (13-17h),Not Interested,0,AGT-011,False
CALL-21495,CUST-75933,67,Morning (8-11h),Success,852000,AGT-001,False
CALL-38204,CUST-75933,22,Morning (8-11h),No Answer,0,AGT-002,False
CALL-72701,CUST-75933,83,Afternoon (13-17h),No Answer,0,AGT-013,False
CALL-82852,CUST-75933,241,Afternoon (13-17h),Success,1843000,AGT-003,False
CALL-38891,CUST-75933,209,Morning (8-11h),Success,689000,AGT-002,False
CALL-63057,CUST-75933,109,Afternoon (13-17h),No Answer,0,AGT-003,False
CALL-42810,CUST-55406,24,Morning (8-11h),Call Back Later,0,AGT-007,True
CALL-82532,CUST-55406,265,Morning (8-11h),Success,1141000,AGT-012,False
CALL-29993,CUST-55406,44,Morning (8-11h),Call Back Later,0,AGT-003,True
CALL-89021,CUST-55406,115,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-16633,CUST-55406,187,Morning (8-11h),Not Interested,0,AGT-015,False
CALL-85011,CUST-55406,61,Afternoon (13-17h),Success,1118000,AGT-007,False
CALL-60243,CUST-55406,72,Evening (17-20h),Success,1188000,AGT-008,False
CALL-73864,CUST-58462,265,Evening (17-20h),Success,520000,AGT-005,False
CALL-39634,CUST-58462,126,Noon (11-13h),Success,498000,AGT-004,False
CALL-77506,CUST-58462,27,Evening (17-20h),Not Interested,0,AGT-005,False
CALL-55328,CUST-58462,88,Morning (8-11h),Success,1662000,AGT-001,False
CALL-89752,CUST-58462,64,Afternoon (13-17h),Call Back Later,0,AGT-007,True
CALL-67963,CUST-58462,20,Afternoon (13-17h),Success,1599000,AGT-006,False
CALL-67705,CUST-38133,28,Noon (11-13h),Call Back Later,0,AGT-010,True
CALL-75802,CUST-38133,151,Morning (8-11h),Success,1358000,AGT-019,False
CALL-63441,CUST-38133,50,Noon (11-13h),Not Interested,0,AGT-001,False
CALL-28869,CUST-38133,490,Morning (8-11h),Call Back Later,0,AGT-011,True
CALL-54087,CUST-65505,159,Afternoon (13-17h),Success,1311000,AGT-004,False
CALL-40804,CUST-65505,244,Evening (17-20h),Success,2500000,AGT-006,False
CALL-17625,CUST-65505,15,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-51039,CUST-65505,159,Afternoon (13-17h),Success,881000,AGT-010,False
CALL-71597,CUST-65505,132,Evening (17-20h),Success,2393000,AGT-008,False
CALL-26004,CUST-95626,179,Morning (8-11h),Success,1205000,AGT-009,False
CALL-49230,CUST-47847,5,Afternoon (13-17h),No Answer,0,AGT-015,False
CALL-34853,CUST-26384,399,Morning (8-11h),Success,716000,AGT-001,False
CALL-34646,CUST-26384,109,Morning (8-11h),No Answer,0,AGT-005,True
CALL-11086,CUST-26384,109,Afternoon (13-17h),No Answer,0,AGT-004,False
CALL-52906,CUST-26384,125,Morning (8-11h),Success,1129000,AGT-012,False
CALL-59145,CUST-26384,57,Evening (17-20h),No Answer,0,AGT-001,False
CALL-41665,CUST-26384,355,Evening (17-20h),Success,2500000,AGT-013,False
CALL-95865,CUST-26384,11,Morning (8-11h),No Answer,0,AGT-017,False
CALL-59762,CUST-26384,79,Morning (8-11h),Not Interested,0,AGT-008,False
CALL-40583,CUST-11891,82,Morning (8-11h),Call Back Later,0,AGT-001,True
CALL-21527,CUST-11891,58,Afternoon (13-17h),Not Interested,0,AGT-020,False
CALL-70623,CUST-11891,99,Noon (11-13h),Call Back Later,0,AGT-004,True
CALL-43276,CUST-11891,79,Afternoon (13-17h),Success,754000,AGT-006,False
CALL-68029,CUST-11891,48,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-32946,CUST-11891,114,Morning (8-11h),Call Back Later,0,AGT-009,True
CALL-35611,CUST-38083,134,Afternoon (13-17h),Success,420000,AGT-003,False
CALL-30856,CUST-38083,537,Noon (11-13h),Success,350000,AGT-002,False
CALL-18394,CUST-38083,47,Afternoon (13-17h),Not Interested,0,AGT-008,False
CALL-20041,CUST-21800,159,Afternoon (13-17h),Success,1307000,AGT-002,False
CALL-66720,CUST-21800,156,Morning (8-11h),Success,350000,AGT-007,False
CALL-46091,CUST-21800,230,Afternoon (13-17h),Success,1132000,AGT-006,False
CALL-93985,CUST-21800,205,Evening (17-20h),Success,608000,AGT-010,False
CALL-72619,CUST-21800,16,Morning (8-11h),Not Interested,0,AGT-004,False
CALL-78118,CUST-21800,94,Afternoon (13-17h),Call Back Later,0,AGT-012,True
CALL-85718,CUST-21800,43,Morning (8-11h),Success,351000,AGT-004,True
CALL-49563,CUST-21800,28,Noon (11-13h),Call Back Later,0,AGT-003,True
CALL-65920,CUST-21800,94,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-24907,CUST-21800,164,Afternoon (13-17h),Call Back Later,0,AGT-005,True
CALL-14955,CUST-48693,321,Evening (17-20h),Success,829000,AGT-001,False
CALL-78077,CUST-48693,124,Afternoon (13-17h),Success,1497000,AGT-009,False
CALL-63708,CUST-48693,52,Evening (17-20h),Not Interested,0,AGT-006,False
CALL-28173,CUST-48693,136,Morning (8-11h),No Answer,0,AGT-001,False
CALL-39640,CUST-48693,176,Afternoon (13-17h),Success,1605000,AGT-003,True
CALL-12953,CUST-48693,288,Afternoon (13-17h),Call Back Later,0,AGT-006,True
CALL-44232,CUST-48693,44,Morning (8-11h),Success,1426000,AGT-001,False
CALL-32313,CUST-76859,28,Noon (11-13h),No Answer,0,AGT-005,False
CALL-94247,CUST-76859,144,Noon (11-13h),Success,1456000,AGT-018,False
CALL-83106,CUST-76859,113,Afternoon (13-17h),Success,598000,AGT-004,False
CALL-22146,CUST-22421,87,Afternoon (13-17h),Success,1150000,AGT-020,False
CALL-72187,CUST-95183,108,Evening (17-20h),Call Back Later,0,AGT-008,True
CALL-98179,CUST-68346,45,Morning (8-11h),Not Interested,0,AGT-002,False
CALL-51527,CUST-68346,14,Afternoon (13-17h),Not Interested,0,AGT-002,False
CALL-45351,CUST-68346,201,Morning (8-11h),Success,536000,AGT-001,False
CALL-41939,CUST-68346,192,Evening (17-20h),Success,863000,AGT-001,False
CALL-94424,CUST-68346,31,Noon (11-13h),No Answer,0,AGT-002,False
CALL-73923,CUST-68346,103,Morning (8-11h),Success,714000,AGT-001,False
CALL-92566,CUST-68346,184,Morning (8-11h),Success,379000,AGT-003,False
CALL-15413,CUST-68346,167,Morning (8-11h),Success,939000,AGT-012,False
CALL-65544,CUST-68346,59,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-10053,CUST-68346,133,Noon (11-13h),Success,1512000,AGT-016,False
CALL-66117,CUST-32067,39,Morning (8-11h),No Answer,0,AGT-005,False
CALL-40317,CUST-32067,216,Afternoon (13-17h),Not Interested,0,AGT-016,False
CALL-27563,CUST-24629,97,Morning (8-11h),No Answer,0,AGT-003,False
CALL-42981,CUST-52541,137,Afternoon (13-17h),Success,662000,AGT-002,False
CALL-36860,CUST-52541,156,Morning (8-11h),Success,1166000,AGT-011,False
CALL-73685,CUST-52541,98,Morning (8-11h),Success,1754000,AGT-014,False
CALL-61755,CUST-52541,156,Afternoon (13-17h),Success,396000,AGT-016,True
CALL-33396,CUST-52541,221,Evening (17-20h),Success,1103000,AGT-018,False
CALL-23769,CUST-52541,45,Noon (11-13h),Not Interested,0,AGT-002,False
CALL-46020,CUST-50325,259,Afternoon (13-17h),No Answer,0,AGT-003,False
CALL-67308,CUST-64018,75,Noon (11-13h),Success,402000,AGT-016,False
CALL-73474,CUST-64018,162,Noon (11-13h),Success,1803000,AGT-020,True
CALL-85163,CUST-64018,95,Morning (8-11h),Not Interested,0,AGT-003,False
CALL-99699,CUST-64018,143,Afternoon (13-17h),Not Interested,0,AGT-005,False
CALL-48689,CUST-64018,245,Morning (8-11h),No Answer,0,AGT-004,False
CALL-84843,CUST-64018,114,Noon (11-13h),Success,715000,AGT-012,True
CALL-72326,CUST-64018,154,Noon (11-13h),Success,378000,AGT-009,False
CALL-23599,CUST-64018,297,Afternoon (13-17h),Success,464000,AGT-001,False
CALL-74465,CUST-64018,77,Afternoon (13-17h),No Answer,0,AGT-003,False
CALL-82594,CUST-64018,54,Morning (8-11h),Success,1868000,AGT-005,True
CALL-82261,CUST-64018,232,Afternoon (13-17h),Success,1158000,AGT-010,False
CALL-29187,CUST-64018,100,Morning (8-11h),No Answer,0,AGT-018,False
CALL-70386,CUST-64018,88,Morning (8-11h),Success,2239000,AGT-001,False
CALL-91937,CUST-64018,261,Noon (11-13h),Call Back Later,0,AGT-002,True
CALL-59232,CUST-64018,60,Morning (8-11h),No Answer,0,AGT-001,False
CALL-16132,CUST-64018,164,Evening (17-20h),Not Interested,0,AGT-001,False
CALL-54470,CUST-64018,334,Afternoon (13-17h),Success,630000,AGT-002,False
CALL-87420,CUST-64018,41,Afternoon (13-17h),No Answer,0,AGT-001,False
CALL-92700,CUST-64018,341,Morning (8-11h),Success,1958000,AGT-013,False
CALL-68181,CUST-72620,83,Evening (17-20h),Success,496000,AGT-013,False
CALL-92455,CUST-72620,88,Morning (8-11h),Success,861000,AGT-005,False
CALL-61478,CUST-85561,26,Morning (8-11h),No Answer,0,AGT-001,False
CALL-67387,CUST-85561,141,Evening (17-20h),Success,2021000,AGT-003,False
CALL-81055,CUST-84719,45,Afternoon (13-17h),No Answer,0,AGT-001,False
CALL-52552,CUST-84719,169,Afternoon (13-17h),Success,501000,AGT-002,False
CALL-16336,CUST-84719,106,Evening (17-20h),Success,1425000,AGT-020,False
CALL-40802,CUST-84719,139,Noon (11-13h),Not Interested,0,AGT-006,False
CALL-77645,CUST-84719,188,Morning (8-11h),Success,1049000,AGT-008,False
CALL-14342,CUST-84719,401,Morning (8-11h),Success,441000,AGT-010,False
CALL-43086,CUST-84719,115,Morning (8-11h),Success,350000,AGT-001,False
CALL-51008,CUST-84719,171,Afternoon (13-17h),Success,761000,AGT-015,True
CALL-54654,CUST-84719,153,Morning (8-11h),Success,518000,AGT-019,False
CALL-60690,CUST-84719,137,Morning (8-11h),Success,807000,AGT-006,False
CALL-54045,CUST-84719,31,Afternoon (13-17h),No Answer,0,AGT-003,False
CALL-43123,CUST-84719,56,Evening (17-20h),No Answer,0,AGT-016,False
CALL-58806,CUST-84719,34,Afternoon (13-17h),No Answer,0,AGT-006,False
CALL-32706,CUST-84719,311,Noon (11-13h),Not Interested,0,AGT-018,False
CALL-81802,CUST-48562,315,Morning (8-11h),Success,1345000,AGT-005,False
CALL-43331,CUST-48562,189,Afternoon (13-17h),Not Interested,0,AGT-002,False
CALL-35839,CUST-48562,234,Afternoon (13-17h),Success,951000,AGT-001,False
CALL-96490,CUST-48562,35,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-74481,CUST-48562,171,Evening (17-20h),Success,1574000,AGT-002,False
CALL-35660,CUST-48562,67,Afternoon (13-17h),Success,1052000,AGT-011,False
CALL-53249,CUST-48562,45,Afternoon (13-17h),No Answer,0,AGT-004,False
CALL-94662,CUST-48562,234,Noon (11-13h),Success,1428000,AGT-008,False
CALL-83830,CUST-48562,170,Morning (8-11h),Success,773000,AGT-009,False
CALL-55392,CUST-48562,39,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-34866,CUST-48562,291,Noon (11-13h),Success,2500000,AGT-001,False
CALL-80405,CUST-48562,107,Morning (8-11h),Call Back Later,0,AGT-012,True
CALL-18832,CUST-48562,196,Morning (8-11h),Success,696000,AGT-010,False
CALL-86916,CUST-48562,76,Evening (17-20h),Not Interested,0,AGT-008,False
CALL-25711,CUST-48562,142,Evening (17-20h),Success,807000,AGT-002,False
CALL-66815,CUST-48562,206,Morning (8-11h),Success,655000,AGT-002,False
CALL-26463,CUST-48562,42,Morning (8-11h),Not Interested,0,AGT-001,False
CALL-52801,CUST-48562,348,Afternoon (13-17h),Success,1936000,AGT-002,False
CALL-64956,CUST-42720,191,Afternoon (13-17h),Success,994000,AGT-020,False
CALL-29328,CUST-42720,154,Noon (11-13h),Success,378000,AGT-004,False
CALL-67961,CUST-42720,9,Noon (11-13h),Not Interested,0,AGT-001,False
CALL-35227,CUST-90500,116,Evening (17-20h),Success,1134000,AGT-006,False
CALL-69883,CUST-25600,237,Morning (8-11h),Success,508000,AGT-007,False
CALL-81244,CUST-25600,12,Afternoon (13-17h),No Answer,0,AGT-002,False
CALL-20764,CUST-35243,313,Noon (11-13h),Call Back Later,0,AGT-001,True
CALL-35492,CUST-35243,25,Morning (8-11h),Call Back Later,0,AGT-005,True
CALL-74185,CUST-31565,141,Afternoon (13-17h),Not Interested,0,AGT-012,False
CALL-69965,CUST-28564,361,Evening (17-20h),Success,1223000,AGT-004,False
CALL-11953,CUST-28564,158,Afternoon (13-17h),Success,638000,AGT-007,False
CALL-36820,CUST-28564,215,Afternoon (13-17h),No Answer,0,AGT-001,False
CALL-43327,CUST-28564,234,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-40740,CUST-28564,177,Morning (8-11h),Success,632000,AGT-001,False
CALL-92193,CUST-28564,54,Morning (8-11h),Success,1044000,AGT-011,False
CALL-10580,CUST-28564,95,Evening (17-20h),Success,770000,AGT-004,False
CALL-80441,CUST-28564,55,Afternoon (13-17h),Not Interested,0,AGT-010,False
CALL-41012,CUST-28564,337,Noon (11-13h),Success,1027000,AGT-016,False
CALL-44985,CUST-76035,97,Afternoon (13-17h),Success,1378000,AGT-001,False
CALL-17137,CUST-76035,250,Noon (11-13h),Success,1257000,AGT-004,False
CALL-96904,CUST-76035,196,Evening (17-20h),Success,1584000,AGT-002,False
CALL-80663,CUST-76035,136,Morning (8-11h),Success,552000,AGT-002,False
CALL-62886,CUST-76035,52,Morning (8-11h),Not Interested,0,AGT-002,False
CALL-34443,CUST-76035,64,Morning (8-11h),No Answer,0,AGT-006,False
CALL-86998,CUST-76035,72,Evening (17-20h),Success,1793000,AGT-010,False
CALL-91167,CUST-86391,36,Noon (11-13h),Success,391000,AGT-015,False
CALL-11366,CUST-86391,427,Evening (17-20h),Success,2274000,AGT-002,False
CALL-65740,CUST-86391,186,Morning (8-11h),Success,1390000,AGT-015,False
CALL-69893,CUST-86391,136,Morning (8-11h),No Answer,0,AGT-006,False
CALL-13288,CUST-86391,17,Afternoon (13-17h),Not Interested,0,AGT-001,False
CALL-51042,CUST-86391,103,Noon (11-13h),Call Back Later,0,AGT-001,True
CALL-69288,CUST-52326,110,Afternoon (13-17h),Success,2060000,AGT-017,False
CALL-56914,CUST-52326,127,Afternoon (13-17h),Success,689000,AGT-006,False
CALL-30130,CUST-52326,130,Afternoon (13-17h),Success,564000,AGT-003,False
CALL-17735,CUST-52326,178,Afternoon (13-17h),Call Back Later,0,AGT-003,True
CALL-91683,CUST-76973,33,Afternoon (13-17h),No Answer,0,AGT-013,False
CALL-70317,CUST-34910,79,Afternoon (13-17h),No Answer,0,AGT-011,False
CALL-52659,CUST-34910,168,Noon (11-13h),Not Interested,0,AGT-001,False
CALL-99483,CUST-34910,171,Afternoon (13-17h),Success,1064000,AGT-011,False
CALL-22557,CUST-34910,139,Morning (8-11h),Call Back Later,0,AGT-002,True
CALL-60711,CUST-77796,220,Morning (8-11h),Call Back Later,0,AGT-001,True
CALL-46876,CUST-77796,94,Morning (8-11h),Not Interested,0,AGT-008,False
CALL-56662,CUST-77796,116,Afternoon (13-17h),Success,538000,AGT-011,False
CALL-39613,CUST-77796,221,Afternoon (13-17h),Success,1001000,AGT-016,False
CALL-54005,CUST-77796,37,Morning (8-11h),No Answer,0,AGT-013,False
CALL-37916,CUST-77796,342,Afternoon (13-17h),Success,758000,AGT-002,False
CALL-71427,CUST-70216,203,Morning (8-11h),Call Back Later,0,AGT-003,True
CALL-13444,CUST-70216,72,Morning (8-11h),Not Interested,0,AGT-013,False
CALL-24240,CUST-70216,228,Morning (8-11h),Not Interested,0,AGT-005,False
CALL-24117,CUST-70216,42,Afternoon (13-17h),Not Interested,0,AGT-003,False
CALL-32658,CUST-70216,306,Morning (8-11h),Success,977000,AGT-001,False
CALL-45537,CUST-70216,18,Afternoon (13-17h),No Answer,0,AGT-001,False
CALL-93873,CUST-93251,33,Evening (17-20h),Success,1373000,AGT-011,False
CALL-94924,CUST-93251,58,Noon (11-13h),Not Interested,0,AGT-002,False
CALL-92341,CUST-93251,63,Evening (17-20h),Success,603000,AGT-009,False
CALL-86223,CUST-93251,150,Morning (8-11h),Success,1395000,AGT-004,False
CALL-68442,CUST-80015,216,Afternoon (13-17h),Success,448000,AGT-001,False
CALL-47753,CUST-80015,23,Evening (17-20h),Success,613000,AGT-001,False
CALL-13190,CUST-80015,320,Afternoon (13-17h),Success,566000,AGT-002,False
CALL-48875,CUST-80015,171,Afternoon (13-17h),Success,2290000,AGT-001,False
CALL-29724,CUST-71731,421,Afternoon (13-17h),Success,976000,AGT-013,False
CALL-66785,CUST-42744,112,Morning (8-11h),Success,420000,AGT-002,False
CALL-35081,CUST-42744,345,Evening (17-20h),Not Interested,0,AGT-016,False
CALL-94883,CUST-42744,447,Morning (8-11h),Success,484000,AGT-003,False
CALL-19038,CUST-42744,63,Afternoon (13-17h),Success,1052000,AGT-005,False
CALL-58173,CUST-42744,56,Morning (8-11h),No Answer,0,AGT-003,False
CALL-94829,CUST-42744,91,Afternoon (13-17h),Call Back Later,0,AGT-001,True
CALL-84766,CUST-42744,85,Afternoon (13-17h),Success,1333000,AGT-002,False
CALL-33423,CUST-87214,147,Afternoon (13-17h),Success,637000,AGT-008,True
CALL-32948,CUST-87214,87,Afternoon (13-17h),Call Back Later,0,AGT-008,True
CALL-24096,CUST-87214,227,Morning (8-11h),Not Interested,0,AGT-006,False
CALL-62955,CUST-87214,184,Noon (11-13h),Not Interested,0,AGT-001,False
CALL-37353,CUST-71637,59,Afternoon (13-17h),Not Interested,0,AGT-002,False
CALL-83779,CUST-71637,112,Noon (11-13h),Success,1348000,AGT-001,False
CALL-13914,CUST-71637,238,Noon (11-13h),Success,714000,AGT-018,False
CALL-60235,CUST-71637,160,Morning (8-11h),Success,1260000,AGT-005,False
