customer_id,age,gender,location,customer_tier,preferred_style,lifetime_purchases
CUST-80228,40,Female,Đà Lạt,Gold,Classic,8
CUST-51910,70,Female,TP. Hồ Chí Minh,Silver,Elegant,6
CUST-53274,51,Female,Hà Nội,Gold,Classic,9
CUST-47518,55,Female,TP. Hồ Chí Minh,Silver,Classic,3
CUST-96007,55,Female,Cần Thơ,Silver,Elegant,4
CUST-23593,49,Female,Huế,Silver,Elegant,6
CUST-12046,46,Female,TP. Hồ Chí Minh,New,Casual,0
CUST-36447,68,Female,Hà Nội,New,Classic,2
CUST-63022,60,Male,Hải Phòng,New,Classic,1
CUST-64955,58,Female,Cần Thơ,New,Elegant,2
CUST-41125,56,Female,TP. Hồ Chí Minh,New,Sporty,1
CUST-50114,43,Male,Đà Nẵng,Silver,Elegant,10
CUST-62140,62,Female,Vũng Tàu,Silver,Classic,6
CUST-98809,45,Female,TP. Hồ Chí Minh,Silver,Elegant,4
CUST-93016,54,Female,Đà Nẵng,Gold,Casual,9
CUST-36920,40,Male,Đà Nẵng,Gold,Classic,11
CUST-25308,40,Female,Đà Nẵng,Gold,Classic,13
CUST-81206,54,Female,Huế,Silver,Formal,4
CUST-62735,45,Female,Đà Nẵng,New,Casual,4
CUST-25721,40,Female,TP. Hồ Chí Minh,Gold,Classic,13
CUST-19279,56,Female,Hà Nội,New,Classic,0
CUST-70819,68,Female,Cần Thơ,New,Sporty,0
CUST-22970,63,Female,Hà Nội,New,Sporty,0
CUST-69285,49,Female,Hà Nội,Silver,Casual,8
CUST-39603,52,Female,TP. Hồ Chí Minh,Silver,Casual,6
CUST-26892,59,Female,Đà Nẵng,New,Formal,1
CUST-54334,60,Female,Vũng Tàu,Silver,Sporty,4
CUST-26106,49,Female,Cần Thơ,New,Elegant,5
CUST-13734,52,Female,Huế,New,Sporty,0
CUST-80623,54,Male,TP. Hồ Chí Minh,New,Casual,3
CUST-47319,56,Male,TP. Hồ Chí Minh,New,Casual,1
CUST-77986,50,Female,Vũng Tàu,Silver,Classic,5
CUST-17579,51,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-66433,63,Female,Nha Trang,New,Formal,2
CUST-68327,61,Female,Đà Nẵng,New,Casual,1
CUST-18499,55,Female,TP. Hồ Chí Minh,Silver,Elegant,8
CUST-62427,65,Male,Đà Nẵng,Gold,Casual,15
CUST-22586,48,Female,Hà Nội,Silver,Elegant,3
CUST-66307,64,Female,Hà Nội,Silver,Classic,10
CUST-37706,56,Male,TP. Hồ Chí Minh,Gold,Casual,10
CUST-48785,75,Female,Hà Nội,New,Casual,1
CUST-69539,42,Female,TP. Hồ Chí Minh,New,Elegant,0
CUST-74581,46,Female,Đà Lạt,Silver,Elegant,7
CUST-54232,55,Female,TP. Hồ Chí Minh,New,Elegant,3
CUST-78089,55,Male,Huế,New,Casual,2
CUST-11752,67,Female,Đà Nẵng,New,Formal,1
CUST-86896,46,Female,Hà Nội,New,Casual,0
CUST-51581,59,Female,Hà Nội,New,Casual,0
CUST-25868,61,Male,Biên Hòa,New,Classic,1
CUST-59096,57,Female,Đà Nẵng,New,Elegant,3
CUST-61997,44,Female,Biên Hòa,Gold,Formal,13
CUST-82595,63,Female,TP. Hồ Chí Minh,Silver,Classic,13
CUST-37466,61,Male,Cần Thơ,New,Elegant,3
CUST-74783,56,Female,Nha Trang,New,Classic,3
CUST-28167,53,Female,Vũng Tàu,New,Casual,2
CUST-73205,53,Male,Hà Nội,New,Classic,2
CUST-50918,51,Female,Biên Hòa,New,Elegant,1
CUST-21453,57,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-91035,52,Female,Huế,Silver,Elegant,7
CUST-50134,45,Female,Đà Nẵng,Silver,Classic,1
CUST-18654,43,Female,Đà Nẵng,Silver,Formal,5
CUST-17115,45,Female,TP. Hồ Chí Minh,Silver,Sporty,7
CUST-34442,53,Female,Nha Trang,Silver,Classic,9
CUST-76164,51,Female,TP. Hồ Chí Minh,Silver,Elegant,3
CUST-50346,53,Female,TP. Hồ Chí Minh,Gold,Classic,5
CUST-80842,56,Male,Đà Nẵng,Silver,Elegant,10
CUST-74368,46,Female,Cần Thơ,Silver,Formal,4
CUST-33447,63,Female,TP. Hồ Chí Minh,Silver,Casual,7
CUST-79924,49,Female,Hải Phòng,Silver,Classic,7
CUST-33662,48,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-97024,55,Female,Hải Phòng,New,Classic,1
CUST-78622,40,Female,Hải Phòng,New,Classic,1
CUST-33873,45,Female,Cần Thơ,New,Formal,2
CUST-51073,59,Female,Nha Trang,New,Elegant,0
CUST-72830,40,Female,Đà Nẵng,New,Classic,4
CUST-54455,60,Male,Hà Nội,New,Formal,0
CUST-91588,64,Female,Hải Phòng,Gold,Classic,7
CUST-42890,49,Female,Hà Nội,New,Classic,1
CUST-96378,54,Female,Hà Nội,New,Elegant,3
CUST-40437,60,Female,Nha Trang,New,Classic,4
CUST-20597,48,Female,TP. Hồ Chí Minh,New,Classic,2
CUST-40765,58,Male,TP. Hồ Chí Minh,Silver,Classic,6
CUST-17871,46,Male,Vũng Tàu,Silver,Elegant,2
CUST-96185,48,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-42492,45,Female,Hà Nội,Silver,Casual,5
CUST-64530,54,Female,Hà Nội,New,Formal,1
CUST-66604,61,Female,TP. Hồ Chí Minh,Silver,Casual,2
CUST-71402,50,Female,Cần Thơ,Gold,Casual,10
CUST-37078,41,Female,Nha Trang,Gold,Formal,13
CUST-31443,43,Female,Đà Nẵng,New,Elegant,3
CUST-44220,55,Male,TP. Hồ Chí Minh,Silver,Classic,6
CUST-24928,66,Female,Đà Nẵng,Silver,Elegant,7
CUST-50071,55,Female,Hà Nội,Gold,Classic,15
CUST-54514,48,Female,Hải Phòng,New,Sporty,1
CUST-72540,58,Female,Đà Nẵng,New,Classic,1
CUST-54668,50,Male,Hà Nội,New,Formal,0
CUST-23680,48,Female,Nha Trang,New,Elegant,2
CUST-94254,44,Female,Cần Thơ,Silver,Classic,7
CUST-55003,63,Female,TP. Hồ Chí Minh,New,Classic,2
CUST-90894,40,Female,Hải Phòng,New,Elegant,3
CUST-24485,58,Female,Đà Nẵng,Silver,Classic,2
CUST-74408,48,Female,Hà Nội,New,Casual,0
CUST-51487,48,Female,Hà Nội,Gold,Classic,11
CUST-72587,65,Female,Hải Phòng,Silver,Formal,6
CUST-74886,46,Female,Biên Hòa,Gold,Formal,14
CUST-79306,46,Female,Đà Nẵng,Silver,Classic,4
CUST-18088,50,Female,Đà Nẵng,New,Sporty,1
CUST-19534,55,Male,Hải Phòng,New,Elegant,1
CUST-12040,48,Male,TP. Hồ Chí Minh,Gold,Elegant,16
CUST-40029,40,Female,Hà Nội,New,Classic,3
CUST-24999,45,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-38855,62,Male,Đà Lạt,Silver,Classic,7
CUST-83126,52,Female,Nha Trang,New,Classic,1
CUST-47547,55,Female,Biên Hòa,New,Formal,1
CUST-46508,49,Female,Hà Nội,New,Elegant,1
CUST-46760,46,Female,TP. Hồ Chí Minh,New,Formal,1
CUST-69680,65,Female,Đà Nẵng,Silver,Classic,3
CUST-99489,50,Female,Hà Nội,New,Classic,1
CUST-80425,48,Female,Hà Nội,New,Elegant,0
CUST-55371,60,Male,Nha Trang,New,Classic,2
CUST-60044,46,Female,Hải Phòng,Silver,Classic,5
CUST-21345,47,Female,Hải Phòng,New,Casual,1
CUST-69469,52,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-49021,52,Female,TP. Hồ Chí Minh,Silver,Elegant,5
CUST-36378,54,Female,Hà Nội,New,Casual,2
CUST-92448,68,Female,Hà Nội,Silver,Casual,4
CUST-35281,54,Female,TP. Hồ Chí Minh,New,Sporty,0
CUST-86881,40,Female,TP. Hồ Chí Minh,New,Classic,0
CUST-15238,54,Female,Biên Hòa,New,Casual,1
CUST-83828,52,Female,TP. Hồ Chí Minh,Gold,Classic,14
CUST-31019,52,Male,Hà Nội,New,Casual,1
CUST-13117,53,Female,Hà Nội,New,Classic,5
CUST-86681,51,Female,Cần Thơ,Silver,Elegant,6
CUST-99195,51,Female,Hà Nội,New,Sporty,3
CUST-46708,56,Female,Hà Nội,Silver,Casual,5
CUST-34849,47,Female,TP. Hồ Chí Minh,Gold,Casual,14
CUST-29282,44,Female,TP. Hồ Chí Minh,Silver,Classic,4
CUST-98307,75,Female,Đà Nẵng,New,Casual,4
CUST-49243,46,Female,TP. Hồ Chí Minh,New,Elegant,0
CUST-41226,52,Male,Hà Nội,Gold,Classic,16
CUST-12769,40,Female,Nha Trang,New,Elegant,3
CUST-64172,52,Female,TP. Hồ Chí Minh,New,Elegant,4
CUST-37314,44,Male,Đà Nẵng,Gold,Elegant,8
CUST-81434,48,Female,Hà Nội,Gold,Casual,15
CUST-60253,60,Female,Hải Phòng,New,Elegant,1
CUST-18138,55,Female,TP. Hồ Chí Minh,New,Formal,4
CUST-59749,56,Female,TP. Hồ Chí Minh,Silver,Formal,6
CUST-60809,40,Female,TP. Hồ Chí Minh,Silver,Elegant,5
CUST-67042,66,Female,Vũng Tàu,New,Casual,2
CUST-61639,42,Female,TP. Hồ Chí Minh,New,Classic,2
CUST-78751,64,Female,Đà Lạt,New,Formal,1
CUST-17117,60,Female,Đà Lạt,New,Classic,0
CUST-60800,56,Male,TP. Hồ Chí Minh,New,Classic,2
CUST-86850,45,Male,TP. Hồ Chí Minh,Silver,Elegant,7
CUST-52340,53,Female,TP. Hồ Chí Minh,New,Formal,0
CUST-68818,48,Female,Vũng Tàu,New,Elegant,1
CUST-70074,52,Female,Đà Nẵng,Silver,Formal,4
CUST-49512,50,Female,Đà Nẵng,New,Elegant,1
CUST-20293,40,Female,Hà Nội,New,Casual,2
CUST-32064,60,Female,Huế,Gold,Classic,13
CUST-22565,51,Female,Hà Nội,New,Elegant,2
CUST-13349,48,Female,Hà Nội,Gold,Elegant,13
CUST-61120,47,Female,TP. Hồ Chí Minh,New,Elegant,0
CUST-55446,54,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-51250,44,Female,Đà Lạt,Silver,Casual,5
CUST-59945,40,Female,Nha Trang,New,Elegant,3
CUST-80178,55,Female,Hà Nội,Silver,Classic,8
CUST-34910,56,Male,TP. Hồ Chí Minh,New,Elegant,0
CUST-73387,50,Female,Nha Trang,Silver,Casual,4
CUST-52389,42,Female,Đà Nẵng,New,Casual,2
CUST-69764,52,Female,Hà Nội,Silver,Formal,2
CUST-80149,40,Female,TP. Hồ Chí Minh,Silver,Formal,4
CUST-80739,43,Female,Hải Phòng,New,Classic,2
CUST-81632,45,Female,Vũng Tàu,New,Elegant,0
CUST-10661,58,Female,Hải Phòng,New,Formal,0
CUST-82358,49,Female,Hà Nội,Silver,Elegant,7
CUST-27971,48,Male,Cần Thơ,New,Elegant,1
CUST-84862,67,Male,TP. Hồ Chí Minh,Silver,Classic,6
CUST-22563,54,Female,Huế,New,Casual,0
CUST-67245,54,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-71357,49,Female,Hà Nội,Silver,Sporty,9
CUST-31536,47,Female,TP. Hồ Chí Minh,New,Classic,0
CUST-35921,40,Female,TP. Hồ Chí Minh,New,Elegant,2
CUST-90742,59,Female,TP. Hồ Chí Minh,Silver,Classic,3
CUST-44836,55,Female,Đà Nẵng,Silver,Casual,5
CUST-85673,50,Female,Cần Thơ,New,Elegant,2
CUST-82354,50,Female,Huế,New,Sporty,1
CUST-49129,57,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-84828,40,Female,Hà Nội,Silver,Casual,3
CUST-79037,47,Female,TP. Hồ Chí Minh,New,Formal,1
CUST-38085,42,Female,TP. Hồ Chí Minh,Silver,Classic,5
CUST-18741,66,Female,Hà Nội,Silver,Casual,2
CUST-72963,59,Male,Đà Lạt,Gold,Classic,12
CUST-66625,40,Female,Vũng Tàu,New,Formal,1
CUST-84871,40,Male,Hà Nội,New,Formal,1
CUST-24448,50,Female,Nha Trang,New,Classic,1
CUST-49307,48,Female,Hải Phòng,New,Elegant,1
CUST-94551,41,Female,TP. Hồ Chí Minh,New,Sporty,1
CUST-70229,67,Female,Hải Phòng,Gold,Sporty,15
CUST-60760,54,Female,Hà Nội,New,Casual,2
CUST-30404,55,Female,Hà Nội,New,Sporty,1
CUST-39692,46,Female,Vũng Tàu,Silver,Classic,6
CUST-52777,57,Female,Hải Phòng,Gold,Classic,11
CUST-71731,48,Male,TP. Hồ Chí Minh,New,Classic,3
CUST-21683,49,Male,TP. Hồ Chí Minh,Silver,Elegant,5
CUST-51630,56,Female,Biên Hòa,Silver,Classic,6
CUST-27038,40,Female,TP. Hồ Chí Minh,New,Casual,2
CUST-81554,64,Male,Đà Lạt,Silver,Elegant,6
CUST-52227,53,Female,Huế,New,Elegant,1
CUST-16865,62,Female,TP. Hồ Chí Minh,New,Casual,0
CUST-43316,43,Female,Hải Phòng,New,Casual,0
CUST-91437,44,Female,Hải Phòng,New,Sporty,1
CUST-39302,42,Female,Nha Trang,Silver,Elegant,3
CUST-46949,54,Female,TP. Hồ Chí Minh,Silver,Formal,2
CUST-97013,52,Female,Hà Nội,New,Elegant,1
CUST-42974,48,Female,Hà Nội,Silver,Elegant,5
CUST-76982,43,Female,Đà Nẵng,New,Casual,2
CUST-92971,41,Female,Nha Trang,New,Classic,1
CUST-71433,51,Female,Cần Thơ,Silver,Casual,5
CUST-76859,48,Male,Đà Nẵng,New,Elegant,3
CUST-23877,46,Female,Hà Nội,Silver,Elegant,11
CUST-59160,64,Female,Hà Nội,New,Classic,2
CUST-13939,51,Female,Nha Trang,Silver,Elegant,7
CUST-54773,62,Female,Đà Nẵng,New,Elegant,4
CUST-51979,47,Female,Nha Trang,New,Elegant,2
CUST-42732,53,Female,Hà Nội,Silver,Classic,6
CUST-27507,51,Female,TP. Hồ Chí Minh,Silver,Casual,1
CUST-78352,40,Female,Đà Lạt,New,Elegant,2
CUST-80015,63,Female,Hà Nội,Gold,Casual,17
CUST-70979,50,Male,Hà Nội,New,Casual,2
CUST-90338,57,Female,Hải Phòng,New,Classic,2
CUST-50090,45,Female,Đà Nẵng,New,Classic,3
CUST-97318,50,Female,Biên Hòa,Silver,Casual,7
CUST-16109,45,Female,Đà Lạt,Silver,Formal,9
CUST-41891,61,Female,Cần Thơ,Silver,Elegant,6
CUST-73016,54,Female,Hà Nội,Silver,Formal,1
CUST-78196,54,Female,TP. Hồ Chí Minh,New,Elegant,3
CUST-24863,62,Female,Đà Lạt,New,Classic,1
CUST-66824,61,Female,TP. Hồ Chí Minh,New,Classic,3
CUST-34897,58,Female,Biên Hòa,Silver,Elegant,8
CUST-84455,40,Female,Hải Phòng,New,Elegant,3
CUST-87214,46,Female,Hà Nội,Silver,Elegant,5
CUST-15741,43,Female,TP. Hồ Chí Minh,Silver,Elegant,4
CUST-89879,57,Female,Hải Phòng,Silver,Classic,7
CUST-59893,53,Female,Hà Nội,New,Elegant,1
CUST-18289,40,Female,TP. Hồ Chí Minh,New,Formal,0
CUST-30444,50,Female,Cần Thơ,Gold,Formal,10
CUST-50527,40,Female,Hà Nội,Silver,Elegant,0
CUST-49893,51,Male,TP. Hồ Chí Minh,New,Elegant,1
CUST-59072,40,Female,Hải Phòng,Silver,Classic,6
CUST-84025,56,Female,Nha Trang,Gold,Formal,17
CUST-46206,55,Female,TP. Hồ Chí Minh,New,Classic,1
CUST-67931,67,Female,Biên Hòa,Gold,Elegant,17
CUST-80321,58,Male,Biên Hòa,New,Sporty,0
CUST-93386,48,Female,TP. Hồ Chí Minh,Gold,Classic,13
CUST-26425,58,Female,Hà Nội,New,Classic,2
CUST-43363,40,Male,Nha Trang,New,Formal,1
CUST-55021,44,Female,TP. Hồ Chí Minh,New,Formal,2
CUST-50525,54,Female,Huế,Silver,Classic,7
CUST-85561,40,Female,Đà Nẵng,Gold,Classic,16
CUST-21527,51,Female,TP. Hồ Chí Minh,New,Classic,3
CUST-56181,43,Female,Đà Nẵng,New,Elegant,2
CUST-80733,52,Female,Đà Nẵng,New,Classic,0
CUST-74562,43,Male,Biên Hòa,New,Elegant,1
CUST-78491,55,Female,Hà Nội,Silver,Casual,7
CUST-76208,52,Female,Biên Hòa,New,Casual,1
CUST-97794,63,Female,Hà Nội,Gold,Sporty,20
CUST-57377,52,Female,Cần Thơ,Gold,Formal,19
CUST-18475,45,Male,Đà Lạt,New,Elegant,1
CUST-28130,50,Female,TP. Hồ Chí Minh,Silver,Elegant,8
CUST-72757,41,Female,Hà Nội,Gold,Classic,22
CUST-17734,55,Male,Nha Trang,Gold,Elegant,18
CUST-87268,56,Male,Huế,Silver,Elegant,5
CUST-48969,71,Male,TP. Hồ Chí Minh,New,Casual,1
CUST-49497,47,Female,TP. Hồ Chí Minh,New,Classic,0
CUST-68909,49,Female,Nha Trang,Silver,Elegant,5
CUST-79654,47,Female,Hà Nội,New,Classic,3
CUST-18032,53,Female,Hải Phòng,Silver,Sporty,3
